date,club_1,goals_1,par_1,club_2,goals_2,par_2,tournament
16.11.2005,U. de Deportes,3,,Huaral,0,,Primera Division
16.11.2005,Sport Ancash,3,,Coronel,1,,Primera Division
16.11.2005,Alianza Atl.,1,,Cienciano,0,,Primera Division
16.11.2005,U. San Martin,0,,Cesar Vallejo,0,,Primera Division
13.11.2005,Alianza Lima,3,,Sport Ancash,0,,Primera Division
13.11.2005,Huaral,1,,Atletico Universidad,2,,Primera Division
13.11.2005,Cienciano,1,,U. de Deportes,1,,Primera Division
12.11.2005,Coronel,1,,U. San Martin,2,,Primera Division
12.11.2005,Sporting Cristal,5,,Alianza Atl.,1,,Primera Division
12.11.2005,FBC Melgar,1,,Sport Boys,0,,Primera Division
06.11.2005,Sporting Cristal,2,,U. de Deportes,1,,Primera Division
06.11.2005,Sport Boys,1,,Huaral,0,,Primera Division
06.11.2005,U. San Martin,0,,Alianza Lima,3,,Primera Division
06.11.2005,Sport Ancash,2,,FBC Melgar,2,,Primera Division
06.11.2005,Cesar Vallejo,1,,Coronel,2,,Primera Division
05.11.2005,Atletico Universidad,0,,Cienciano,0,,Primera Division
02.11.2005,Huaral,2,,Sport Ancash,1,,Primera Division
02.11.2005,Sporting Cristal,2,,Atletico Universidad,0,,Primera Division
02.11.2005,Alianza Lima,0,,Cesar Vallejo,1,,Primera Division
02.11.2005,Cienciano,5,,Sport Boys,1,,Primera Division
02.11.2005,Alianza Atl.,0,,U. de Deportes,1,,Primera Division
02.11.2005,FBC Melgar,0,,U. San Martin,2,,Primera Division
30.10.2005,Sport Boys,0,,Sporting Cristal,1,,Primera Division
30.10.2005,U. San Martin,1,,Huaral,1,,Primera Division
29.10.2005,Cesar Vallejo,1,,FBC Melgar,2,,Primera Division
29.10.2005,Atletico Universidad,2,,Alianza Atl.,1,,Primera Division
29.10.2005,Coronel,3,,Alianza Lima,2,,Primera Division
29.10.2005,Sport Ancash,0,,Cienciano,1,,Primera Division
26.10.2005,Sporting Cristal,3,,Sport Ancash,1,,Primera Division
26.10.2005,U. de Deportes,1,,Atletico Universidad,0,,Primera Division
26.10.2005,FBC Melgar,0,,Coronel,1,,Primera Division
26.10.2005,Alianza Atl.,4,,Sport Boys,3,,Primera Division
26.10.2005,Cienciano,2,,U. San Martin,2,,Primera Division
26.10.2005,Huaral,2,,Cesar Vallejo,1,,Primera Division
23.10.2005,U. de Deportes,2,,Sport Boys,0,,Primera Division
23.10.2005,Alianza Atl.,2,,Sport Ancash,2,,Primera Division
23.10.2005,Cienciano,3,,Cesar Vallejo,2,,Primera Division
23.10.2005,Huaral,1,,Coronel,2,,Primera Division
22.10.2005,Sporting Cristal,2,,U. San Martin,2,,Primera Division
22.10.2005,FBC Melgar,2,,Alianza Lima,0,,Primera Division
18.10.2005,Cienciano,3,,Alianza Atl.,1,,Primera Division
16.10.2005,Alianza Lima,0,,Huaral,1,,Primera Division
16.10.2005,Coronel,2,,Cienciano,1,,Primera Division
16.10.2005,Sport Boys,2,,Atletico Universidad,2,,Primera Division
16.10.2005,U. San Martin,1,,Alianza Atl.,0,,Primera Division
16.10.2005,Sport Ancash,1,,U. de Deportes,2,,Primera Division
16.10.2005,Cesar Vallejo,1,,Sporting Cristal,4,,Primera Division
02.10.2005,Atletico Universidad,2,,Sport Ancash,0,,Primera Division
02.10.2005,Alianza Atl.,4,,Cesar Vallejo,2,,Primera Division
02.10.2005,Cienciano,2,,Alianza Lima,1,,Primera Division
02.10.2005,U. de Deportes,1,,U. San Martin,1,,Primera Division
01.10.2005,Sporting Cristal,2,,Coronel,0,,Primera Division
01.10.2005,Huaral,0,,FBC Melgar,0,,Primera Division
28.09.2005,Alianza Lima,0,,Sporting Cristal,0,,Primera Division
28.09.2005,Cesar Vallejo,1,,U. de Deportes,0,,Primera Division
28.09.2005,Sport Ancash,2,,Sport Boys,0,,Primera Division
28.09.2005,U. San Martin,2,,Atletico Universidad,1,,Primera Division
28.09.2005,Coronel,2,,Alianza Atl.,0,,Primera Division
28.09.2005,FBC Melgar,3,,Cienciano,0,,Primera Division
25.09.2005,Alianza Atl.,2,,Alianza Lima,1,,Primera Division
25.09.2005,Cienciano,2,,Huaral,1,,Primera Division
24.09.2005,Atletico Universidad,3,,Cesar Vallejo,3,,Primera Division
24.09.2005,Sport Boys,0,,U. San Martin,2,,Primera Division
24.09.2005,U. de Deportes,1,,Coronel,2,,Primera Division
24.09.2005,Sporting Cristal,4,,FBC Melgar,0,,Primera Division
18.09.2005,Alianza Lima,0,,U. de Deportes,0,,Primera Division
18.09.2005,Cesar Vallejo,0,,Sport Boys,0,,Primera Division
18.09.2005,Coronel,1,,Atletico Universidad,2,,Primera Division
18.09.2005,FBC Melgar,2,,Alianza Atl.,0,,Primera Division
18.09.2005,Huaral,0,,Sporting Cristal,1,,Primera Division
17.09.2005,U. San Martin,4,,Sport Ancash,0,,Primera Division
11.09.2005,Alianza Atl.,1,,Huaral,0,,Primera Division
11.09.2005,Sport Boys,1,,Coronel,0,,Primera Division
11.09.2005,U. de Deportes,1,,FBC Melgar,1,,Primera Division
11.09.2005,Sport Ancash,1,,Cesar Vallejo,0,,Primera Division
11.09.2005,Sporting Cristal,1,,Cienciano,0,,Primera Division
10.09.2005,Atletico Universidad,1,,Alianza Lima,0,,Primera Division
30.08.2005,Coronel,1,,Sport Ancash,3,,Primera Division
30.08.2005,FBC Melgar,1,,Atletico Universidad,0,,Primera Division
30.08.2005,Alianza Lima,2,,Sport Boys,0,,Primera Division
30.08.2005,Cesar Vallejo,2,,U. San Martin,1,,Primera Division
30.08.2005,Huaral,2,,U. de Deportes,3,,Primera Division
27.08.2005,Sport Boys,4,,FBC Melgar,1,,Primera Division
27.08.2005,Atletico Universidad,2,,Huaral,0,,Primera Division
27.08.2005,Sport Ancash,1,,Alianza Lima,0,,Primera Division
27.08.2005,U. de Deportes,4,,Cienciano,0,,Primera Division
27.08.2005,U. San Martin,0,,Coronel,2,,Primera Division
27.08.2005,Alianza Atl.,0,,Sporting Cristal,0,,Primera Division
21.08.2005,Coronel,2,,Cesar Vallejo,1,,Primera Division
21.08.2005,FBC Melgar,0,,Sport Ancash,0,,Primera Division
21.08.2005,Cienciano,3,,Atletico Universidad,1,,Primera Division
21.08.2005,Huaral,0,,Sport Boys,2,,Primera Division
21.08.2005,U. de Deportes,0,,Sporting Cristal,1,,Primera Division
20.08.2005,Alianza Lima,0,,U. San Martin,0,,Primera Division
17.08.2005,Alianza Atl.,3,,Atletico Universidad,1,,Primera Division
14.08.2005,Sport Ancash,2,,Huaral,0,,Primera Division
14.08.2005,U. de Deportes,1,,Alianza Atl.,0,,Primera Division
14.08.2005,U. San Martin,7,,FBC Melgar,1,,Primera Division
14.08.2005,Sport Boys,1,,Cienciano,1,,Primera Division
13.08.2005,Atletico Universidad,1,,Sporting Cristal,2,,Primera Division
13.08.2005,Cesar Vallejo,1,,Alianza Lima,0,,Primera Division
10.08.2005,Alianza Lima,1,,Coronel,2,,Primera Division
10.08.2005,FBC Melgar,2,,Cesar Vallejo,1,,Primera Division
10.08.2005,Huaral,0,,U. San Martin,2,,Primera Division
10.08.2005,Sporting Cristal,0,,Sport Boys,0,,Primera Division
10.08.2005,Cienciano,1,,Sport Ancash,2,,Primera Division
07.08.2005,Sport Ancash,0,,Sporting Cristal,0,,Primera Division
06.08.2005,Atletico Universidad,3,,U. de Deportes,1,,Primera Division
06.08.2005,Coronel,3,,FBC Melgar,0,,Primera Division
06.08.2005,Sport Boys,0,,Alianza Atl.,0,,Primera Division
06.08.2005,U. San Martin,2,,Cienciano,0,,Primera Division
06.08.2005,Cesar Vallejo,0,,Huaral,1,,Primera Division
31.07.2005,Alianza Lima,4,,Sport Ancash,0,,Primera Division
31.07.2005,Cesar Vallejo,2,,FBC Melgar,0,,Primera Division
31.07.2005,Huaral,1,,U. de Deportes,1,,Primera Division
31.07.2005,U. San Martin,3,,Sport Boys,2,,Primera Division
31.07.2005,Atletico Universidad,1,,Alianza Atl.,0,,Primera Division
31.07.2005,Coronel,0,,Sporting Cristal,0,,Primera Division
27.07.2005,U. de Deportes,3,,Atletico Universidad,2,,Primera Division
27.07.2005,Cienciano,1,,Huaral,0,,Primera Division
27.07.2005,FBC Melgar,3,,U. San Martin,0,,Primera Division
27.07.2005,Sport Boys,1,,Alianza Lima,0,,Primera Division
27.07.2005,Alianza Atl.,0,,Coronel,1,,Primera Division
27.07.2005,Sporting Cristal,1,,Cesar Vallejo,1,,Primera Division
24.07.2005,Cesar Vallejo,1,,Sport Boys,1,,Primera Division
24.07.2005,Atletico Universidad,1,,Sporting Cristal,2,,Primera Division
24.07.2005,Huaral,2,,Alianza Atl.,3,,Primera Division
24.07.2005,U. San Martin,1,,Sport Ancash,0,,Primera Division
24.07.2005,Cienciano,2,,U. de Deportes,0,,Primera Division
23.07.2005,Coronel,3,,FBC Melgar,1,,Primera Division
20.07.2005,Alianza Lima,1,,U. San Martin,1,,Primera Division
20.07.2005,FBC Melgar,1,,Atletico Universidad,1,,Primera Division
20.07.2005,Sport Ancash,1,,Cesar Vallejo,0,,Primera Division
20.07.2005,Sport Boys,0,,Coronel,2,,Primera Division
20.07.2005,Sporting Cristal,3,,Huaral,2,,Primera Division
20.07.2005,Alianza Atl.,1,,Cienciano,1,,Primera Division
17.07.2005,Cesar Vallejo,1,,Alianza Lima,1,,Primera Division
17.07.2005,Huaral,0,,FBC Melgar,1,,Primera Division
17.07.2005,Cienciano,2,,Sporting Cristal,0,,Primera Division
17.07.2005,U. de Deportes,5,,Alianza Atl.,2,,Primera Division
16.07.2005,Atletico Universidad,2,,Sport Boys,2,,Primera Division
16.07.2005,Coronel,2,,Sport Ancash,1,,Primera Division
13.07.2005,Alianza Lima,0,,Coronel,0,,Primera Division
13.07.2005,FBC Melgar,0,,Cienciano,1,,Primera Division
13.07.2005,Sport Ancash,2,,Atletico Universidad,1,,Primera Division
13.07.2005,Sport Boys,2,,Huaral,1,,Primera Division
13.07.2005,Sporting Cristal,2,,U. de Deportes,2,,Primera Division
13.07.2005,U. San Martin,2,,Cesar Vallejo,0,,Primera Division
10.07.2005,Huaral,0,,Sport Ancash,0,,Primera Division
10.07.2005,Alianza Atl.,1,,Sporting Cristal,3,,Primera Division
10.07.2005,Cienciano,3,,Sport Boys,0,,Primera Division
09.07.2005,Atletico Universidad,0,,Alianza Lima,1,,Primera Division
09.07.2005,U. de Deportes,4,,FBC Melgar,0,,Primera Division
09.07.2005,Coronel,2,,U. San Martin,0,,Primera Division
03.07.2005,Alianza Lima,0,,Huaral,0,,Primera Division
03.07.2005,Cesar Vallejo,0,,Coronel,2,,Primera Division
03.07.2005,Sport Ancash,2,,Cienciano,1,,Primera Division
03.07.2005,Sport Boys,1,,U. de Deportes,1,,Primera Division
03.07.2005,U. San Martin,5,,Atletico Universidad,0,,Primera Division
03.07.2005,FBC Melgar,2,,Alianza Atl.,3,,Primera Division
29.06.2005,Huaral,1,,U. San Martin,2,,Primera Division
29.06.2005,U. de Deportes,2,,Sport Ancash,1,,Primera Division
29.06.2005,Atletico Universidad,2,,Cesar Vallejo,2,,Primera Division
29.06.2005,Alianza Atl.,0,,Sport Boys,3,,Primera Division
29.06.2005,Cienciano,3,,Alianza Lima,1,,Primera Division
29.06.2005,Sporting Cristal,3,,FBC Melgar,3,,Primera Division
26.06.2005,Coronel,2,,Atletico Universidad,1,,Primera Division
26.06.2005,Sport Ancash,3,,Alianza Atl.,2,,Primera Division
26.06.2005,Sport Boys,1,,Sporting Cristal,1,,Primera Division
25.06.2005,Cesar Vallejo,3,,Huaral,0,,Primera Division
25.06.2005,Alianza Lima,0,,U. de Deportes,0,,Primera Division
25.06.2005,U. San Martin,2,,Cienciano,0,,Primera Division
19.06.2005,FBC Melgar,2,,Sport Boys,1,,Primera Division
19.06.2005,Huaral,1,,Coronel,1,,Primera Division
19.06.2005,Alianza Atl.,0,,Alianza Lima,2,,Primera Division
19.06.2005,Cienciano,3,,Cesar Vallejo,0,,Primera Division
19.06.2005,Sporting Cristal,2,,Sport Ancash,0,,Primera Division
18.06.2005,U. de Deportes,2,,U. San Martin,1,,Primera Division
16.06.2005,Cesar Vallejo,0,,U. de Deportes,2,,Primera Division
15.06.2005,Alianza Lima,2,,Sporting Cristal,0,,Primera Division
15.06.2005,Coronel,0,,Cienciano,0,,Primera Division
15.06.2005,U. San Martin,0,,Alianza Atl.,0,,Primera Division
15.06.2005,Sport Ancash,3,,FBC Melgar,2,,Primera Division
15.06.2005,Atletico Universidad,0,,Huaral,0,,Primera Division
12.06.2005,FBC Melgar,2,,Alianza Lima,6,,Primera Division
12.06.2005,Sport Boys,4,,Sport Ancash,0,,Primera Division
12.06.2005,Alianza Atl.,2,,Cesar Vallejo,2,,Primera Division
12.06.2005,Cienciano,4,,Atletico Universidad,3,,Primera Division
11.06.2005,U. de Deportes,1,,Coronel,1,,Primera Division
11.06.2005,Sporting Cristal,1,,U. San Martin,1,,Primera Division
15.05.2005,Cesar Vallejo,1,,Sporting Cristal,0,,Primera Division
15.05.2005,Alianza Lima,2,,Sport Boys,1,,Primera Division
15.05.2005,Atletico Universidad,1,,U. de Deportes,1,,Primera Division
15.05.2005,Huaral,0,,Cienciano,1,,Primera Division
15.05.2005,U. San Martin,2,,FBC Melgar,1,,Primera Division
15.05.2005,Coronel,0,,Alianza Atl.,0,,Primera Division
11.05.2005,Alianza Atl.,5,,Atletico Universidad,1,,Primera Division
11.05.2005,FBC Melgar,3,,Cesar Vallejo,2,,Primera Division
11.05.2005,Sport Ancash,4,,Alianza Lima,1,,Primera Division
11.05.2005,Sport Boys,1,,U. San Martin,1,,Primera Division
11.05.2005,Sporting Cristal,1,,Coronel,2,,Primera Division
11.05.2005,U. de Deportes,1,,Huaral,2,,Primera Division
08.05.2005,U. de Deportes,1,,Cienciano,0,,Primera Division
08.05.2005,Alianza Atl.,1,,Huaral,1,,Primera Division
08.05.2005,Sporting Cristal,2,,Atletico Universidad,0,,Primera Division
08.05.2005,Sport Ancash,2,,U. San Martin,1,,Primera Division
07.05.2005,Sport Boys,2,,Cesar Vallejo,1,,Primera Division
07.05.2005,FBC Melgar,2,,Coronel,0,,Primera Division
01.05.2005,Cesar Vallejo,1,,Sport Ancash,1,,Primera Division
01.05.2005,Coronel,1,,Sport Boys,1,,Primera Division
01.05.2005,Cienciano,4,,Alianza Atl.,1,,Primera Division
01.05.2005,Huaral,1,,Sporting Cristal,2,,Primera Division
30.04.2005,Atletico Universidad,0,,FBC Melgar,0,,Primera Division
30.04.2005,U. San Martin,1,,Alianza Lima,1,,Primera Division
24.04.2005,Alianza Lima,3,,Cesar Vallejo,1,,Primera Division
24.04.2005,Sport Boys,1,,Atletico Universidad,0,,Primera Division
24.04.2005,Alianza Atl.,0,,U. de Deportes,1,,Primera Division
24.04.2005,FBC Melgar,2,,Huaral,2,,Primera Division
24.04.2005,Sport Ancash,2,,Coronel,0,,Primera Division
24.04.2005,Sporting Cristal,1,,Cienciano,2,,Primera Division
20.04.2005,Cesar Vallejo,0,,U. San Martin,0,,Primera Division
20.04.2005,Coronel,2,,Alianza Lima,2,,Primera Division
20.04.2005,U. de Deportes,1,,Sporting Cristal,0,,Primera Division
20.04.2005,Atletico Universidad,1,,Sport Ancash,0,,Primera Division
20.04.2005,Cienciano,1,,FBC Melgar,0,,Primera Division
20.04.2005,Huaral,1,,Sport Boys,0,,Primera Division
17.04.2005,FBC Melgar,0,,U. de Deportes,2,,Primera Division
17.04.2005,Sport Ancash,2,,Huaral,1,,Primera Division
17.04.2005,Sporting Cristal,1,,Alianza Atl.,1,,Primera Division
16.04.2005,Alianza Lima,1,,Atletico Universidad,1,,Primera Division
15.04.2005,Sport Boys,1,,Cienciano,0,,Primera Division
15.04.2005,U. San Martin,1,,Coronel,1,,Primera Division
10.04.2005,U. de Deportes,4,,Sport Boys,1,,Primera Division
10.04.2005,Cienciano,1,,Sport Ancash,0,,Primera Division
10.04.2005,Coronel,1,,Cesar Vallejo,1,,Primera Division
10.04.2005,Alianza Atl.,1,,FBC Melgar,1,,Primera Division
10.04.2005,Huaral,1,,Alianza Lima,1,,Primera Division
09.04.2005,Atletico Universidad,1,,U. San Martin,0,,Primera Division
03.04.2005,Cesar Vallejo,3,,Atletico Universidad,2,,Primera Division
03.04.2005,FBC Melgar,1,,Sporting Cristal,1,,Primera Division
03.04.2005,Sport Ancash,0,,U. de Deportes,0,,Primera Division
02.04.2005,Sport Boys,2,,Alianza Atl.,2,,Primera Division
02.04.2005,U. San Martin,0,,Huaral,1,,Primera Division
01.04.2005,Alianza Lima,6,,Cienciano,2,,Primera Division
20.03.2005,Atletico Universidad,1,,Coronel,0,,Primera Division
20.03.2005,Huaral,2,,Cesar Vallejo,2,,Primera Division
20.03.2005,U. de Deportes,2,,Alianza Lima,2,,Primera Division
20.03.2005,Alianza Atl.,1,,Sport Ancash,1,,Primera Division
20.03.2005,Cienciano,1,,U. San Martin,0,,Primera Division
20.03.2005,Sporting Cristal,4,,Sport Boys,1,,Primera Division
16.03.2005,Sport Boys,2,,FBC Melgar,1,,Primera Division
16.03.2005,U. San Martin,1,,U. de Deportes,3,,Primera Division
16.03.2005,Alianza Lima,5,,Alianza Atl.,0,,Primera Division
16.03.2005,Cesar Vallejo,0,,Cienciano,1,,Primera Division
16.03.2005,Coronel,0,,Huaral,2,,Primera Division
16.03.2005,Sport Ancash,0,,Sporting Cristal,1,,Primera Division
13.03.2005,Huaral,2,,Atletico Universidad,3,,Primera Division
13.03.2005,Sporting Cristal,1,,Alianza Lima,1,,Primera Division
13.03.2005,FBC Melgar,3,,Sport Ancash,2,,Primera Division
13.03.2005,Alianza Atl.,0,,U. San Martin,2,,Primera Division
13.03.2005,Cienciano,2,,Coronel,1,,Primera Division
11.03.2005,U. de Deportes,1,,Cesar Vallejo,0,,Primera Division
06.03.2005,Cesar Vallejo,3,,Alianza Atl.,3,,Primera Division
06.03.2005,Sport Ancash,1,,Sport Boys,0,,Primera Division
05.03.2005,Alianza Lima,0,,FBC Melgar,1,,Primera Division
05.03.2005,Atletico Universidad,1,,Cienciano,1,,Primera Division
05.03.2005,Coronel,0,,U. de Deportes,0,,Primera Division
05.03.2005,U. San Martin,1,,Sporting Cristal,2,,Primera Division
26.12.2004,Atletico Universidad,0,,Alianza Atl.,0,,Primera Division
26.12.2004,Cienciano,2,,Alianza Lima,2,,Primera Division
26.12.2004,Coronel,4,,Cesar Vallejo,1,,Primera Division
26.12.2004,Estudiantes de Medicina,0,,FBC Melgar,2,,Primera Division
26.12.2004,Huaral,0,,U. San Martin,1,,Primera Division
26.12.2004,Sporting Cristal,1,,Sport Boys,3,,Primera Division
26.12.2004,U. de Deportes,5,,Wanka,2,,Primera Division
22.12.2004,Sport Boys,5,,Coronel,2,,Primera Division
22.12.2004,Alianza Atl.,3,,Cienciano,3,,Primera Division
22.12.2004,Alianza Lima,0,,U. de Deportes,2,,Primera Division
22.12.2004,Cesar Vallejo,1,,Atletico Universidad,0,,Primera Division
22.12.2004,FBC Melgar,0,,Huaral,1,,Primera Division
22.12.2004,U. San Martin,2,,Sporting Cristal,1,,Primera Division
22.12.2004,Wanka,2,,Estudiantes de Medicina,0,,Primera Division
19.12.2004,Atletico Universidad,2,,FBC Melgar,2,,Primera Division
19.12.2004,Sporting Cristal,4,,U. de Deportes,2,,Primera Division
19.12.2004,Coronel,1,,Cienciano,1,,Primera Division
19.12.2004,Alianza Atl.,2,,Cesar Vallejo,1,,Primera Division
18.12.2004,Huaral,2,,Estudiantes de Medicina,0,,Primera Division
18.12.2004,Alianza Lima,0,,Sport Boys,1,,Primera Division
17.12.2004,Wanka,1,,U. San Martin,0,,Primera Division
15.12.2004,Cienciano,4,,Cesar Vallejo,0,,Primera Division
15.12.2004,Estudiantes de Medicina,0,,Alianza Lima,2,,Primera Division
15.12.2004,FBC Melgar,5,,Wanka,0,,Primera Division
15.12.2004,Huaral,1,,Sporting Cristal,2,,Primera Division
15.12.2004,Sport Boys,1,,Atletico Universidad,1,,Primera Division
15.12.2004,U. de Deportes,1,,Alianza Atl.,1,,Primera Division
15.12.2004,U. San Martin,5,,Coronel,2,,Primera Division
12.12.2004,Atletico Universidad,4,,Cienciano,1,,Primera Division
12.12.2004,Alianza Lima,2,,U. San Martin,1,,Primera Division
12.12.2004,Coronel,0,,U. de Deportes,0,,Primera Division
12.12.2004,Wanka,1,,Huaral,1,,Primera Division
12.12.2004,Alianza Atl.,5,,Sport Boys,0,,Primera Division
11.12.2004,Cesar Vallejo,1,,FBC Melgar,0,,Primera Division
11.12.2004,Sporting Cristal,4,,Estudiantes de Medicina,2,,Primera Division
08.12.2004,U. de Deportes,1,,Cesar Vallejo,1,,Primera Division
08.12.2004,FBC Melgar,1,,Sporting Cristal,2,,Primera Division
08.12.2004,Huaral,1,,Coronel,2,,Primera Division
08.12.2004,Sport Boys,1,,Cienciano,1,,Primera Division
08.12.2004,U. San Martin,1,,Atletico Universidad,0,,Primera Division
08.12.2004,Wanka,3,,Alianza Lima,2,,Primera Division
08.12.2004,Estudiantes de Medicina,0,,Alianza Atl.,1,,Primera Division
05.12.2004,Alianza Lima,1,,Huaral,1,,Primera Division
05.12.2004,Atletico Universidad,1,,U. de Deportes,0,,Primera Division
05.12.2004,Coronel,1,,Estudiantes de Medicina,0,,Primera Division
05.12.2004,Alianza Atl.,1,,U. San Martin,4,,Primera Division
05.12.2004,Cienciano,1,,FBC Melgar,0,,Primera Division
04.12.2004,Cesar Vallejo,1,,Sport Boys,1,,Primera Division
04.12.2004,Sporting Cristal,6,,Wanka,1,,Primera Division
01.12.2004,Estudiantes de Medicina,1,,Cesar Vallejo,1,,Primera Division
01.12.2004,U. de Deportes,1,,Sport Boys,0,,Primera Division
01.12.2004,FBC Melgar,2,,Alianza Lima,0,,Primera Division
01.12.2004,Huaral,4,,Atletico Universidad,2,,Primera Division
01.12.2004,Sporting Cristal,3,,Coronel,0,,Primera Division
01.12.2004,Wanka,1,,Alianza Atl.,0,,Primera Division
01.12.2004,U. San Martin,1,,Cienciano,1,,Primera Division
28.11.2004,Alianza Lima,2,,Sporting Cristal,1,,Primera Division
28.11.2004,Atletico Universidad,3,,Estudiantes de Medicina,3,,Primera Division
28.11.2004,Cesar Vallejo,1,,U. San Martin,2,,Primera Division
28.11.2004,Coronel,7,,Wanka,1,,Primera Division
28.11.2004,Alianza Atl.,2,,Huaral,1,,Primera Division
28.11.2004,Cienciano,2,,U. de Deportes,0,,Primera Division
27.11.2004,Sport Boys,3,,FBC Melgar,2,,Primera Division
24.11.2004,Alianza Lima,3,,Alianza Atl.,0,,Primera Division
24.11.2004,Estudiantes de Medicina,0,,Sport Boys,2,,Primera Division
24.11.2004,FBC Melgar,3,,Coronel,3,,Primera Division
24.11.2004,Sporting Cristal,1,,Atletico Universidad,2,,Primera Division
24.11.2004,U. San Martin,2,,U. de Deportes,0,,Primera Division
24.11.2004,Wanka,2,,Cesar Vallejo,4,,Primera Division
24.11.2004,Huaral,1,,Cienciano,1,,Primera Division
21.11.2004,Atletico Universidad,3,,Wanka,0,,Primera Division
21.11.2004,Cienciano,2,,Estudiantes de Medicina,0,,Primera Division
21.11.2004,Sport Boys,2,,U. San Martin,0,,Primera Division
21.11.2004,Coronel,1,,Alianza Lima,2,,Primera Division
21.11.2004,Alianza Atl.,4,,Sporting Cristal,3,,Primera Division
20.11.2004,Cesar Vallejo,0,,Huaral,1,,Primera Division
20.11.2004,U. de Deportes,2,,FBC Melgar,1,,Primera Division
14.11.2004,Cienciano,2,,Coronel,1,,Primera Division
13.11.2004,Atletico Universidad,2,,U. San Martin,1,,Primera Division
10.11.2004,Coronel,4,,Atletico Universidad,0,,Primera Division
10.11.2004,Alianza Lima,2,,Cesar Vallejo,1,,Primera Division
10.11.2004,FBC Melgar,4,,Alianza Atl.,2,,Primera Division
